className,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
A,0.3214837312698364,0.8012891411781311,-4.368305610569223e-07,0.0,0.4084702134132385,0.7738721370697021,-0.017742272466421127,0.0,0.4645852744579315,0.6914721131324768,-0.018484486266970634,0.0,0.4852374494075775,0.6039236783981323,-0.02026979997754097,0.0,0.5219237804412842,0.5636924505233765,-0.017808083444833755,0.0,0.430733323097229,0.6189859509468079,0.011233048513531685,0.0,0.44182220101356506,0.5530670881271362,-0.015404490754008293,0.0,0.41989627480506897,0.617124080657959,-0.02716253511607647,0.0,0.409951388835907,0.6612375974655151,-0.029031500220298767,0.0,0.38777831196784973,0.603166937828064,0.012924380600452423,0.0,0.3978368639945984,0.5369377136230469,-0.01710965484380722,0.0,0.37646564841270447,0.6154001951217651,-0.021937036886811256,0.0,0.3684448003768921,0.6583594679832458,-0.015588382259011269,0.0,0.34451451897621155,0.5947612524032593,0.008558510802686214,0.0,0.35475194454193115,0.5230628252029419,-0.023334408178925514,0.0,0.3403286635875702,0.603460967540741,-0.012194137088954449,0.0,0.3335331678390503,0.6499812602996826,0.005910374689847231,0.0,0.2968958020210266,0.5934691429138184,0.002884212415665388,0.0,0.3057920038700104,0.538963794708252,-0.016244327649474144,0.0,0.3027760088443756,0.5956507921218872,-0.005998777691274881,0.0,0.30098289251327515,0.6330587267875671,0.008774927817285061,0.0
A,0.32303985953330994,0.8022873401641846,-4.4567642021320353e-07,0.0,0.4118358790874481,0.7770300507545471,-0.015664441511034966,0.0,0.4682936370372772,0.6936931610107422,-0.014637201093137264,0.0,0.4873431921005249,0.6040303707122803,-0.01522743422538042,0.0,0.5218377709388733,0.5666892528533936,-0.010991549119353294,0.0,0.435916543006897,0.6213724613189697,0.015797942876815796,0.0,0.4461427927017212,0.551559329032898,-0.009768154472112656,0.0,0.42481815814971924,0.6168565154075623,-0.020108573138713837,0.0,0.41839590668678284,0.6559224724769592,-0.021357957273721695,0.0,0.3918900191783905,0.60579913854599,0.016252567991614342,0.0,0.40306970477104187,0.5366222262382507,-0.01330124493688345,0.0,0.3820442259311676,0.6161689758300781,-0.017347948625683784,0.0,0.37467384338378906,0.6530812382698059,-0.010426233522593975,0.0,0.3480490744113922,0.5975276827812195,0.010565262287855148,0.0,0.3591300845146179,0.5229796171188354,-0.021255288273096085,0.0,0.34512388706207275,0.6045650243759155,-0.009108864702284336,0.0,0.3379746079444885,0.6472072005271912,0.009709850884974003,0.0,0.29987064003944397,0.5961741209030151,0.0037147027906030416,0.0,0.3112698197364807,0.5385054349899292,-0.014602611772716045,0.0,0.3080316483974457,0.5960714221000671,-0.003446509363129735,0.0,0.3053889870643616,0.6320522427558899,0.011815589852631092,0.0
A,0.32852086424827576,0.802673876285553,-4.29381600497436e-07,0.0,0.4152166247367859,0.7762323021888733,-0.015421795658767223,0.0,0.4722413420677185,0.6981751918792725,-0.014569020830094814,0.0,0.4921472668647766,0.6126079559326172,-0.01584158092737198,0.0,0.525301456451416,0.5699524283409119,-0.012654145248234272,0.0,0.44225120544433594,0.6199150085449219,0.01913275755941868,0.0,0.4534558355808258,0.556304931640625,-0.006796589586883783,0.0,0.4295153319835663,0.6192196607589722,-0.018875502049922943,0.0,0.42085570096969604,0.6600117683410645,-0.021025976166129112,0.0,0.3987424373626709,0.6024501323699951,0.0194659736007452,0.0,0.4108671545982361,0.5394450426101685,-0.009750713594257832,0.0,0.3861597180366516,0.6159488558769226,-0.015094021335244179,0.0,0.3787233829498291,0.6539101600646973,-0.008920189924538136,0.0,0.3545133173465729,0.5933945775032043,0.013487574644386768,0.0,0.36694496870040894,0.5242356061935425,-0.01813577488064766,0.0,0.349007785320282,0.6026414036750793,-0.00707226200029254,0.0,0.3419499397277832,0.644709587097168,0.011112338863313198,0.0,0.3054691553115845,0.5921575427055359,0.006338055711239576,0.0,0.3186874985694885,0.5390860438346863,-0.01172505971044302,0.0,0.31266653537750244,0.5949277877807617,-0.000377189862774685,0.0,0.3095960021018982,0.6300174593925476,0.015302930027246475,0.0
A,0.338827520608902,0.7946079969406128,-4.2247327769473486e-07,0.0,0.4199371337890625,0.7739568948745728,-0.020818518474698067,0.0,0.47722041606903076,0.6942309737205505,-0.023570675402879715,0.0,0.4981794059276581,0.608427882194519,-0.02698778361082077,0.0,0.5331668853759766,0.5686963200569153,-0.025385433807969093,0.0,0.4513644576072693,0.6103963851928711,0.0094680180773139,0.0,0.45774945616722107,0.5469151735305786,-0.02143111824989319,0.0,0.43593522906303406,0.6149072647094727,-0.03549950569868088,0.0,0.42950189113616943,0.6557929515838623,-0.03813254460692406,0.0,0.4086984097957611,0.594032347202301,0.011551225557923317,0.0,0.4140878915786743,0.5343469381332397,-0.02142486162483692,0.0,0.39383944869041443,0.6140404343605042,-0.02617405354976654,0.0,0.3888949751853943,0.6498926877975464,-0.01920894905924797,0.0,0.3649759292602539,0.5863279104232788,0.006770395208150148,0.0,0.37005555629730225,0.522805392742157,-0.0277548860758543,0.0,0.3568064272403717,0.6030329465866089,-0.015551257878541946,0.0,0.35331690311431885,0.6414872407913208,0.003540483070537448,0.0,0.3169574737548828,0.5854034423828125,0.00038094856427051127,0.0,0.32315802574157715,0.537725567817688,-0.019708571955561638,0.0,0.3193996250629425,0.5967050194740295,-0.008522463031113148,0.0,0.31916728615760803,0.6297680139541626,0.007316696457564831,0.0
A,0.3436453938484192,0.790945291519165,-4.199997363230068e-07,0.0,0.42879822850227356,0.7671682238578796,-0.01811845973134041,0.0,0.4840424954891205,0.6881665587425232,-0.019583608955144882,0.0,0.5049325823783875,0.6010948419570923,-0.022019557654857635,0.0,0.5400465726852417,0.5638890862464905,-0.019345665350556374,0.0,0.4547285735607147,0.6185091137886047,0.008823500014841557,0.0,0.4639228582382202,0.5489143133163452,-0.01820126548409462,0.0,0.4414815604686737,0.6115606427192688,-0.028369871899485588,0.0,0.4363265633583069,0.6484045386314392,-0.02959487773478031,0.0,0.4109860956668854,0.6015520095825195,0.009994304738938808,0.0,0.42208927869796753,0.5320101976394653,-0.02010776475071907,0.0,0.4008207619190216,0.6067293286323547,-0.022695736959576607,0.0,0.3962141275405884,0.6390010714530945,-0.015446087345480919,0.0,0.36735349893569946,0.5919497609138489,0.0050259726122021675,0.0,0.3788173794746399,0.5166860818862915,-0.02640758454799652,0.0,0.36552804708480835,0.5922502875328064,-0.01299239695072174,0.0,0.3613649308681488,0.6299636960029602,0.005881371442228556,0.0,0.3198092579841614,0.5882813930511475,-0.0014287196099758148,0.0,0.3305222988128662,0.5326575040817261,-0.018605077639222145,0.0,0.3282536268234253,0.5848156213760376,-0.0069744824431836605,0.0,0.32681843638420105,0.6166491508483887,0.007938375696539879,0.0
A,0.3439178466796875,0.787433922290802,-4.076873665326275e-07,0.0,0.42868658900260925,0.7654406428337097,-0.018500840291380882,0.0,0.4841609001159668,0.6887009739875793,-0.020050758495926857,0.0,0.5055685043334961,0.6020605564117432,-0.0222626980394125,0.0,0.5412863492965698,0.564279317855835,-0.01931348256766796,0.0,0.45415711402893066,0.6191083788871765,0.008900047279894352,0.0,0.46335798501968384,0.5497280955314636,-0.016808027401566505,0.0,0.44174039363861084,0.6115883588790894,-0.026131626218557358,0.0,0.43728363513946533,0.6476683616638184,-0.02707511931657791,0.0,0.4114639461040497,0.6018528342247009,0.010604389943182468,0.0,0.42171335220336914,0.5334133505821228,-0.017873413860797882,0.0,0.40085721015930176,0.6078954339027405,-0.019585052505135536,0.0,0.3969191908836365,0.6387790441513062,-0.012254742905497551,0.0,0.3687284588813782,0.5917482376098633,0.00612347386777401,0.0,0.38036879897117615,0.5181635618209839,-0.023604081943631172,0.0,0.36607903242111206,0.5930023193359375,-0.009440717287361622,0.0,0.362041175365448,0.6284943222999573,0.009304545819759369,0.0,0.3218998908996582,0.5872240662574768,2.254846185678616e-05,0.0,0.3321286141872406,0.5325755476951599,-0.015507657080888748,0.0,0.3280092477798462,0.5834468007087708,-0.0033817763905972242,0.0,0.3257628083229065,0.6125821471214294,0.011300209909677505,0.0
A,0.3407323658466339,0.791364312171936,-3.9397642126459687e-07,0.0,0.42604729533195496,0.7692275643348694,-0.018945420160889626,0.0,0.4830018877983093,0.6943707466125488,-0.020582344383001328,0.0,0.5041598081588745,0.6085653901100159,-0.02270335517823696,0.0,0.5389108657836914,0.569391667842865,-0.019925804808735847,0.0,0.45440882444381714,0.6224287152290344,0.0105060376226902,0.0,0.4645747244358063,0.5553107857704163,-0.014636375941336155,0.0,0.4428060054779053,0.6158798336982727,-0.02525092288851738,0.0,0.43667638301849365,0.6529640555381775,-0.027212612330913544,0.0,0.4122345745563507,0.6038801074028015,0.012489219196140766,0.0,0.4224722683429718,0.5363667011260986,-0.015391848981380463,0.0,0.4015467166900635,0.6082063317298889,-0.019392644986510277,0.0,0.396086186170578,0.6421816349029541,-0.013578405603766441,0.0,0.3698488771915436,0.5928952693939209,0.008416401222348213,0.0,0.38088083267211914,0.5201995968818665,-0.021323444321751595,0.0,0.36649036407470703,0.5945112109184265,-0.00963206309825182,0.0,0.36154448986053467,0.6339866518974304,0.00762164406478405,0.0,0.3232310712337494,0.5887448787689209,0.0027901597786694765,0.0,0.332755982875824,0.5354764461517334,-0.015073709189891815,0.0,0.3285576403141022,0.5895281434059143,-0.004684561863541603,0.0,0.3265565037727356,0.6240221858024597,0.009536686353385448,0.0
A,0.33481040596961975,0.7925467491149902,-4.095505232726282e-07,0.0,0.4152873158454895,0.7773841619491577,-0.022946063429117203,0.0,0.4748728573322296,0.6954843401908875,-0.024050801992416382,0.0,0.4961857199668884,0.6095638871192932,-0.02435004524886608,0.0,0.5301536321640015,0.5743980407714844,-0.018554305657744408,0.0,0.44699978828430176,0.6133232712745667,0.005838068667799234,0.0,0.4528347849845886,0.5589642524719238,-0.020769108086824417,0.0,0.432765394449234,0.6282970905303955,-0.03073180466890335,0.0,0.43127354979515076,0.6615144610404968,-0.03254490718245506,0.0,0.40467992424964905,0.5980268716812134,0.009273144416511059,0.0,0.40942877531051636,0.541964054107666,-0.021631965413689613,0.0,0.39088866114616394,0.6215365529060364,-0.02334778569638729,0.0,0.39065152406692505,0.6520354747772217,-0.015455573797225952,0.0,0.362657368183136,0.5912901759147644,0.005904525984078646,0.0,0.36712074279785156,0.5305020213127136,-0.02690715901553631,0.0,0.3550742566585541,0.6078508496284485,-0.013478795066475868,0.0,0.3553897738456726,0.6416170001029968,0.005228962749242783,0.0,0.3170669972896576,0.5903043150901794,0.0005498697282746434,0.0,0.32315123081207275,0.5489556193351746,-0.01799054630100727,0.0,0.319092333316803,0.6017422080039978,-0.0075264438055455685,0.0,0.32056450843811035,0.6290651559829712,0.006548404227942228,0.0
A,0.3208298683166504,0.7894985675811768,-3.239104842123197e-07,0.0,0.3921530246734619,0.7670280337333679,-0.02253362536430359,0.0,0.45087185502052307,0.6850759387016296,-0.024863069877028465,0.0,0.4754750728607178,0.6089297533035278,-0.026952287182211876,0.0,0.50791996717453,0.5715814828872681,-0.024224521592259407,0.0,0.4138698875904083,0.5958894491195679,0.006866247393190861,0.0,0.42215895652770996,0.555759072303772,-0.021840905770659447,0.0,0.4113028943538666,0.6227444410324097,-0.03648652881383896,0.0,0.4079476594924927,0.66042560338974,-0.04024256020784378,0.0,0.3742360770702362,0.5862270593643188,0.010047828778624535,0.0,0.3777269423007965,0.5480132699012756,-0.020011678338050842,0.0,0.36692723631858826,0.622432291507721,-0.026314910501241684,0.0,0.3648560345172882,0.6580079793930054,-0.022132309153676033,0.0,0.3353988826274872,0.5856877565383911,0.00637809420004487,0.0,0.33599987626075745,0.5479180216789246,-0.02327340468764305,0.0,0.3306958079338074,0.6144870519638062,-0.014873053878545761,0.0,0.3305947780609131,0.6489072442054749,-0.0006861877627670765,0.0,0.2941228747367859,0.5906907320022583,0.000568337447475642,0.0,0.29549410939216614,0.5600413084030151,-0.015545159578323364,0.0,0.29596805572509766,0.6072636842727661,-0.007133244536817074,0.0,0.2984924614429474,0.6365339756011963,0.005163753405213356,0.0
A,0.2825053930282593,0.7823434472084045,-3.6651408663601615e-07,0.0,0.3514305651187897,0.7647499442100525,-0.02889184094965458,0.0,0.4100136160850525,0.6898283362388611,-0.03569504991173744,0.0,0.44280678033828735,0.6164172291755676,-0.04135186970233917,0.0,0.47622913122177124,0.5736181735992432,-0.04154064133763313,0.0,0.3839770555496216,0.6084173321723938,0.003282732330262661,0.0,0.39823034405708313,0.5564441680908203,-0.03028040938079357,0.0,0.3828951120376587,0.6200063824653625,-0.047969140112400055,0.0,0.37451568245887756,0.6605316996574402,-0.0525718629360199,0.0,0.3470076322555542,0.5931162238121033,0.00844662543386221,0.0,0.3540678322315216,0.5460786819458008,-0.025211818516254425,0.0,0.33877938985824585,0.6179422736167908,-0.03360465168952942,0.0,0.3345766067504883,0.6536325216293335,-0.029616722837090492,0.0,0.30951637029647827,0.5861424207687378,0.005755735095590353,0.0,0.3150222897529602,0.543259859085083,-0.02724081091582775,0.0,0.30486297607421875,0.6089037656784058,-0.019586170092225075,0.0,0.30175110697746277,0.643795907497406,-0.0043653384782373905,0.0,0.27017295360565186,0.585537314414978,0.00044410047121345997,0.0,0.27609485387802124,0.551780104637146,-0.017519749701023102,0.0,0.27234649658203125,0.6013301610946655,-0.0090136444196105,0.0,0.27237221598625183,0.6329787373542786,0.004245338030159473,0.0
